inspection_type,job_progress,latitude,longitude,inspection_date,result,approved_date
BAIT,54,40.715450766367,-73.999538265827,2016-11-02 13:30:06,Monitoring visit,2016-11-03 07:49:17
BAIT,53,40.715450766367,-73.999538265827,2016-11-01 13:15:06,Monitoring visit,2016-11-03 07:48:54
BAIT,52,40.715450766367,-73.999538265827,2016-10-31 13:30:23,Monitoring visit,2016-11-03 07:48:09
BAIT,51,40.715450766367,-73.999538265827,2016-10-28 11:15:30,Monitoring visit,2016-10-28 15:09:21
BAIT,50,40.715450766367,-73.999538265827,2016-10-21 10:30:38,Bait applied,2016-10-25 08:10:09
BAIT,49,40.715450766367,-73.999538265827,2016-10-13 09:00:42,Bait applied,2016-10-14 12:35:21
BAIT,48,40.715450766367,-73.999538265827,2016-10-03 13:02:47,Monitoring visit,2016-10-05 09:08:20
BAIT,47,40.715450766367,-73.999538265827,2016-09-30 12:42:17,Bait applied,2016-10-05 09:07:54
BAIT,46,40.715450766367,-73.999538265827,2016-09-23 13:15:02,Bait applied,2016-09-30 09:36:57
BAIT,45,40.715450766367,-73.999538265827,2016-09-22 13:09:17,Monitoring visit,2016-09-30 09:28:16
BAIT,44,40.715450766367,-73.999538265827,2016-09-15 13:37:41,Monitoring visit,2016-09-16 11:41:46
BAIT,43,40.715450766367,-73.999538265827,2016-09-08 13:30:32,Monitoring visit,2016-09-09 07:48:01
BAIT,42,40.715450766367,-73.999538265827,2016-09-01 12:50:58,Monitoring visit,2016-09-02 10:46:49
BAIT,41,40.715450766367,-73.999538265827,2016-08-26 13:05:06,Monitoring visit,2016-08-29 08:16:04
BAIT,40,40.715450766367,-73.999538265827,2016-08-13 08:15:13,Monitoring visit,2016-08-15 15:05:35
BAIT,39,40.715450766367,-73.999538265827,2016-08-05 12:00:42,Monitoring visit,2016-08-12 09:30:43
BAIT,38,40.715450766367,-73.999538265827,2016-08-04 11:30:42,Monitoring visit,2016-08-12 09:30:32
BAIT,37,40.715450766367,-73.999538265827,2016-08-03 10:40:04,Monitoring visit,2016-08-04 13:23:11
BAIT,36,40.715450766367,-73.999538265827,2016-08-02 10:15:31,Monitoring visit,2016-08-02 14:53:54
BAIT,35,40.715450766367,-73.999538265827,2016-08-01 10:15:15,Monitoring visit,2016-08-02 13:20:52
BAIT,34,40.715450766367,-73.999538265827,2016-07-31 10:00:10,Monitoring visit,2016-08-02 13:20:39
