zip_code,year_month,bait,clean_ups,compliance,initial,sighting,restaurant,population
10038,2016-09,22.0,0.0,0.0,16.0,6.0,216.0,22300.0
10038,2016-10,16.0,0.0,9.0,49.0,5.0,216.0,22300.0
10038,2016-11,31.0,0.0,8.0,239.0,8.0,216.0,22300.0
10038,2016-12,32.0,0.0,9.0,20.0,3.0,216.0,22300.0
10038,2017-01,27.0,0.0,1.0,62.0,6.0,209.0,22457.0
10038,2017-02,24.0,0.0,8.0,3.0,4.0,209.0,22457.0
10038,2017-03,23.0,0.0,0.0,6.0,4.0,209.0,22457.0
10038,2017-04,39.0,0.0,0.0,11.0,6.0,209.0,22457.0
10038,2017-05,35.0,0.0,1.0,4.0,4.0,209.0,22457.0
10038,2017-06,14.0,0.0,13.0,11.0,6.0,209.0,22457.0
10038,2017-07,12.0,0.0,2.0,289.0,3.0,209.0,22457.0
10038,2017-08,33.0,0.0,2.0,82.0,1.0,209.0,22457.0
10038,2017-09,17.0,0.0,10.0,1.0,4.0,209.0,22457.0
10038,2017-10,16.0,0.0,2.0,0.0,8.0,209.0,22457.0
10038,2017-11,9.0,0.0,1.0,5.0,5.0,209.0,22457.0
10038,2017-12,12.0,0.0,2.0,7.0,1.0,209.0,22457.0
10038,2018-01,10.0,0.0,4.0,7.0,1.0,0.0,22800.0
10038,2018-02,19.0,0.0,4.0,2.0,1.0,0.0,22800.0
10038,2018-03,27.0,0.0,2.0,31.0,3.0,0.0,22800.0
10038,2018-04,13.0,0.0,4.0,50.0,7.0,0.0,22800.0
10038,2018-05,17.0,0.0,6.0,10.0,8.0,0.0,22800.0
10038,2018-06,18.0,0.0,8.0,18.0,7.0,0.0,22800.0
10038,2018-07,10.0,0.0,5.0,110.0,8.0,0.0,22800.0
10038,2018-08,11.0,0.0,9.0,178.0,12.0,0.0,22800.0
10038,2018-09,15.0,0.0,6.0,34.0,8.0,0.0,22800.0
10038,2018-10,26.0,0.0,2.0,50.0,2.0,0.0,22800.0
10038,2018-11,15.0,0.0,9.0,1.0,1.0,0.0,22800.0
10038,2018-12,1.0,0.0,3.0,13.0,1.0,0.0,22800.0
10039,2010-01,0.0,0.0,1.0,2.0,0.0,29.0,24291.0
10039,2010-02,1.0,0.0,1.0,3.0,0.0,29.0,24291.0
10039,2010-03,0.0,0.0,0.0,347.0,3.0,29.0,24291.0
10039,2010-04,6.0,0.0,46.0,9.0,1.0,29.0,24291.0
10039,2010-05,25.0,0.0,7.0,0.0,0.0,29.0,24291.0
10039,2010-06,4.0,0.0,0.0,5.0,5.0,29.0,24291.0
10039,2010-07,4.0,0.0,5.0,3.0,4.0,29.0,24291.0
10039,2010-08,3.0,2.0,1.0,5.0,1.0,29.0,24291.0
10039,2010-09,3.0,0.0,4.0,0.0,3.0,29.0,24291.0
10039,2010-10,1.0,0.0,1.0,2.0,7.0,29.0,24291.0
10039,2010-11,0.0,0.0,0.0,7.0,2.0,29.0,24291.0
10039,2010-12,0.0,0.0,6.0,4.0,0.0,29.0,24291.0
10039,2011-01,0.0,0.0,1.0,0.0,0.0,26.0,25257.0
10039,2011-02,0.0,0.0,0.0,4.0,0.0,26.0,25257.0
10039,2011-03,0.0,0.0,0.0,7.0,1.0,26.0,25257.0
10039,2011-04,4.0,0.0,20.0,305.0,11.0,26.0,25257.0
10039,2011-05,20.0,0.0,9.0,0.0,2.0,26.0,25257.0
10039,2011-06,13.0,1.0,2.0,15.0,3.0,26.0,25257.0
10039,2011-07,2.0,0.0,2.0,1.0,1.0,26.0,25257.0
10039,2011-08,0.0,0.0,2.0,10.0,4.0,26.0,25257.0
10039,2011-09,3.0,0.0,0.0,8.0,3.0,26.0,25257.0
10039,2011-10,4.0,0.0,5.0,5.0,3.0,26.0,25257.0
10039,2011-11,3.0,0.0,1.0,1.0,2.0,26.0,25257.0
10039,2011-12,1.0,0.0,1.0,11.0,4.0,26.0,25257.0
10039,2012-01,0.0,0.0,0.0,16.0,1.0,25.0,25372.0
10039,2012-02,4.0,0.0,3.0,12.0,4.0,25.0,25372.0
10039,2012-03,3.0,0.0,2.0,1.0,3.0,25.0,25372.0
10039,2012-04,4.0,1.0,0.0,7.0,0.0,25.0,25372.0
10039,2012-05,0.0,0.0,3.0,155.0,0.0,25.0,25372.0
10039,2012-06,2.0,2.0,12.0,153.0,1.0,25.0,25372.0
10039,2012-07,0.0,0.0,33.0,1.0,2.0,25.0,25372.0
10039,2012-08,0.0,0.0,7.0,10.0,3.0,25.0,25372.0
10039,2012-09,1.0,0.0,1.0,0.0,0.0,25.0,25372.0
10039,2012-10,1.0,0.0,0.0,0.0,4.0,25.0,25372.0
10039,2012-11,1.0,0.0,3.0,1.0,2.0,25.0,25372.0
10039,2012-12,4.0,0.0,4.0,10.0,3.0,25.0,25372.0
10039,2013-01,3.0,0.0,0.0,31.0,1.0,27.0,26577.0
10039,2013-02,2.0,0.0,5.0,4.0,2.0,27.0,26577.0
10039,2013-03,2.0,0.0,3.0,1.0,0.0,27.0,26577.0
10039,2013-04,3.0,0.0,0.0,3.0,1.0,27.0,26577.0
10039,2013-05,2.0,0.0,2.0,2.0,4.0,27.0,26577.0
10039,2013-06,0.0,0.0,2.0,8.0,2.0,27.0,26577.0
10039,2013-07,0.0,0.0,2.0,7.0,2.0,27.0,26577.0
10039,2013-08,0.0,0.0,1.0,131.0,0.0,27.0,26577.0
10039,2013-09,5.0,0.0,0.0,172.0,2.0,27.0,26577.0
10039,2013-10,4.0,0.0,4.0,0.0,0.0,27.0,26577.0
10039,2013-11,3.0,0.0,9.0,0.0,2.0,27.0,26577.0
10039,2013-12,2.0,0.0,10.0,3.0,1.0,27.0,26577.0
10039,2014-01,0.0,0.0,2.0,8.0,3.0,29.0,25952.0
10039,2014-02,0.0,0.0,2.0,5.0,2.0,29.0,25952.0
10039,2014-03,4.0,0.0,2.0,2.0,5.0,29.0,25952.0
10039,2014-04,4.0,0.0,0.0,8.0,5.0,29.0,25952.0
10039,2014-05,1.0,0.0,5.0,4.0,4.0,29.0,25952.0
10039,2014-06,2.0,0.0,5.0,3.0,8.0,29.0,25952.0
10039,2014-07,3.0,0.0,3.0,7.0,2.0,29.0,25952.0
10039,2014-08,1.0,0.0,3.0,0.0,5.0,29.0,25952.0
10039,2014-09,2.0,0.0,1.0,3.0,5.0,29.0,25952.0
10039,2014-10,5.0,0.0,0.0,6.0,11.0,29.0,25952.0
10039,2014-11,8.0,0.0,6.0,6.0,4.0,29.0,25952.0
10039,2014-12,12.0,0.0,3.0,223.0,2.0,29.0,25952.0
10039,2015-01,2.0,0.0,0.0,65.0,6.0,29.0,26697.0
10039,2015-02,0.0,0.0,1.0,1.0,1.0,29.0,26697.0
10039,2015-03,1.0,0.0,3.0,0.0,3.0,29.0,26697.0
10039,2015-04,1.0,0.0,0.0,5.0,2.0,29.0,26697.0
10039,2015-05,1.0,0.0,1.0,5.0,9.0,29.0,26697.0
10039,2015-06,2.0,0.0,3.0,7.0,11.0,29.0,26697.0
10039,2015-07,2.0,0.0,1.0,12.0,9.0,29.0,26697.0
10039,2015-08,0.0,0.0,2.0,3.0,1.0,29.0,26697.0
10039,2015-09,1.0,0.0,1.0,4.0,2.0,29.0,26697.0
10039,2015-10,1.0,0.0,0.0,4.0,9.0,29.0,26697.0
10039,2015-11,0.0,0.0,1.0,45.0,4.0,29.0,26697.0
10039,2015-12,0.0,0.0,2.0,248.0,7.0,29.0,26697.0
10039,2016-01,0.0,0.0,20.0,4.0,4.0,29.0,27471.0
10039,2016-02,0.0,0.0,3.0,4.0,1.0,29.0,27471.0
10039,2016-03,2.0,0.0,0.0,2.0,1.0,29.0,27471.0
10039,2016-04,0.0,0.0,3.0,10.0,1.0,29.0,27471.0
10039,2016-05,0.0,0.0,0.0,3.0,3.0,29.0,27471.0
10039,2016-06,1.0,0.0,1.0,4.0,2.0,29.0,27471.0
10039,2016-07,2.0,0.0,1.0,3.0,3.0,29.0,27471.0
10039,2016-08,2.0,0.0,2.0,2.0,4.0,29.0,27471.0
10039,2016-09,0.0,0.0,0.0,184.0,5.0,29.0,27471.0
10039,2016-10,0.0,0.0,18.0,34.0,3.0,29.0,27471.0
10039,2016-11,0.0,0.0,1.0,2.0,1.0,29.0,27471.0
10039,2016-12,0.0,0.0,3.0,1.0,4.0,29.0,27471.0
10039,2017-01,0.0,0.0,0.0,4.0,13.0,35.0,27203.0
10039,2017-02,2.0,0.0,1.0,22.0,14.0,35.0,27203.0
10039,2017-03,3.0,0.0,6.0,9.0,5.0,35.0,27203.0
10039,2017-04,3.0,0.0,15.0,5.0,4.0,35.0,27203.0
10039,2017-05,9.0,0.0,2.0,47.0,4.0,35.0,27203.0
10039,2017-06,7.0,0.0,8.0,217.0,4.0,35.0,27203.0
10039,2017-07,16.0,0.0,6.0,30.0,2.0,35.0,27203.0
10039,2017-08,12.0,0.0,4.0,3.0,2.0,35.0,27203.0
10039,2017-09,7.0,0.0,2.0,1.0,12.0,35.0,27203.0
10039,2017-10,1.0,0.0,1.0,7.0,1.0,35.0,27203.0
10039,2017-11,2.0,0.0,0.0,3.0,8.0,35.0,27203.0
10039,2017-12,1.0,0.0,3.0,14.0,4.0,35.0,27203.0
10039,2018-01,2.0,0.0,1.0,6.0,7.0,0.0,27726.0
10039,2018-02,2.0,0.0,7.0,5.0,5.0,0.0,27726.0
10039,2018-03,7.0,0.0,0.0,298.0,5.0,0.0,27726.0
10039,2018-04,0.0,0.0,12.0,3.0,2.0,0.0,27726.0
10039,2018-05,2.0,0.0,0.0,3.0,3.0,0.0,27726.0
10039,2018-06,2.0,0.0,0.0,5.0,1.0,0.0,27726.0
10039,2018-07,2.0,0.0,2.0,2.0,1.0,0.0,27726.0
10039,2018-08,3.0,0.0,1.0,5.0,4.0,0.0,27726.0
10039,2018-09,2.0,0.0,3.0,21.0,9.0,0.0,27726.0
10039,2018-10,3.0,0.0,4.0,6.0,2.0,0.0,27726.0
10039,2018-11,0.0,0.0,5.0,12.0,2.0,0.0,27726.0
10039,2018-12,2.0,0.0,3.0,4.0,2.0,0.0,27726.0
10040,2010-01,1.0,1.0,28.0,418.0,5.0,48.0,40988.0
10040,2010-02,7.0,0.0,64.0,7.0,2.0,48.0,40988.0
10040,2010-03,12.0,1.0,10.0,0.0,6.0,48.0,40988.0
10040,2010-04,18.0,0.0,0.0,10.0,5.0,48.0,40988.0
10040,2010-05,24.0,0.0,19.0,17.0,16.0,48.0,40988.0
10040,2010-06,43.0,1.0,4.0,3.0,17.0,48.0,40988.0
10040,2010-07,10.0,0.0,4.0,3.0,5.0,48.0,40988.0
10040,2010-08,23.0,0.0,2.0,6.0,5.0,48.0,40988.0
10040,2010-09,15.0,0.0,3.0,0.0,6.0,48.0,40988.0
10040,2010-10,9.0,0.0,2.0,20.0,5.0,48.0,40988.0
10040,2010-11,6.0,0.0,5.0,7.0,8.0,48.0,40988.0
10040,2010-12,6.0,0.0,13.0,10.0,1.0,48.0,40988.0
10040,2011-01,1.0,0.0,2.0,4.0,2.0,41.0,43753.0
10040,2011-02,6.0,0.0,0.0,106.0,4.0,41.0,43753.0
10040,2011-03,8.0,1.0,53.0,298.0,9.0,41.0,43753.0
10040,2011-04,20.0,0.0,13.0,0.0,16.0,41.0,43753.0
10040,2011-05,10.0,0.0,1.0,4.0,8.0,41.0,43753.0
10040,2011-06,3.0,0.0,3.0,17.0,6.0,41.0,43753.0
10040,2011-07,2.0,0.0,7.0,3.0,7.0,41.0,43753.0
10040,2011-08,4.0,0.0,3.0,3.0,2.0,41.0,43753.0
10040,2011-09,2.0,0.0,1.0,11.0,6.0,41.0,43753.0
10040,2011-10,2.0,0.0,2.0,6.0,5.0,41.0,43753.0
10040,2011-11,0.0,0.0,2.0,4.0,2.0,41.0,43753.0
10040,2011-12,0.0,0.0,4.0,6.0,2.0,41.0,43753.0
10040,2012-01,0.0,0.0,4.0,5.0,6.0,43.0,43650.0
10040,2012-02,0.0,0.0,2.0,6.0,3.0,43.0,43650.0
10040,2012-03,0.0,0.0,4.0,9.0,8.0,43.0,43650.0
10040,2012-04,1.0,0.0,11.0,414.0,7.0,43.0,43650.0
10040,2012-05,1.0,0.0,19.0,5.0,14.0,43.0,43650.0
10040,2012-06,3.0,0.0,4.0,9.0,4.0,43.0,43650.0
10040,2012-07,2.0,0.0,9.0,8.0,4.0,43.0,43650.0
10040,2012-08,1.0,0.0,5.0,3.0,7.0,43.0,43650.0
10040,2012-09,5.0,0.0,0.0,7.0,4.0,43.0,43650.0
10040,2012-10,0.0,0.0,3.0,4.0,4.0,43.0,43650.0
10040,2012-11,0.0,0.0,5.0,4.0,6.0,43.0,43650.0
10040,2012-12,0.0,0.0,0.0,4.0,4.0,43.0,43650.0
10040,2013-01,8.0,0.0,7.0,18.0,5.0,46.0,44825.0
10040,2013-02,6.0,0.0,2.0,7.0,3.0,46.0,44825.0
10040,2013-03,2.0,0.0,9.0,3.0,4.0,46.0,44825.0
10040,2013-04,0.0,0.0,4.0,12.0,5.0,46.0,44825.0
10040,2013-05,0.0,0.0,8.0,13.0,9.0,46.0,44825.0
10040,2013-06,0.0,0.0,10.0,15.0,11.0,46.0,44825.0
10040,2013-07,0.0,0.0,5.0,5.0,2.0,46.0,44825.0
10040,2013-08,0.0,0.0,2.0,7.0,1.0,46.0,44825.0
10040,2013-09,0.0,0.0,3.0,6.0,2.0,46.0,44825.0
10040,2013-10,0.0,0.0,5.0,225.0,6.0,46.0,44825.0
10040,2013-11,3.0,0.0,38.0,169.0,9.0,46.0,44825.0
10040,2013-12,8.0,0.0,28.0,2.0,8.0,46.0,44825.0
10040,2014-01,7.0,0.0,3.0,7.0,7.0,56.0,45278.0
10040,2014-02,4.0,0.0,2.0,5.0,5.0,56.0,45278.0
10040,2014-03,21.0,0.0,1.0,4.0,6.0,56.0,45278.0
10040,2014-04,8.0,0.0,0.0,9.0,10.0,56.0,45278.0
10040,2014-05,0.0,0.0,0.0,6.0,9.0,56.0,45278.0
10040,2014-06,0.0,0.0,0.0,436.0,6.0,56.0,45278.0
10040,2014-07,17.0,0.0,81.0,0.0,8.0,56.0,45278.0
10040,2014-08,29.0,0.0,12.0,6.0,4.0,56.0,45278.0
10040,2014-09,12.0,0.0,7.0,2.0,5.0,56.0,45278.0
10040,2014-10,14.0,1.0,2.0,14.0,7.0,56.0,45278.0
10040,2014-11,1.0,0.0,6.0,291.0,6.0,56.0,45278.0
10040,2014-12,8.0,0.0,38.0,133.0,5.0,56.0,45278.0
10040,2015-01,5.0,0.0,6.0,1.0,4.0,52.0,44378.0
10040,2015-02,14.0,0.0,0.0,6.0,4.0,52.0,44378.0
10040,2015-03,11.0,0.0,3.0,14.0,7.0,52.0,44378.0
10040,2015-04,12.0,0.0,2.0,4.0,5.0,52.0,44378.0
10040,2015-05,0.0,0.0,0.0,6.0,5.0,52.0,44378.0
10040,2015-06,0.0,0.0,1.0,8.0,3.0,52.0,44378.0
10040,2015-07,0.0,0.0,1.0,14.0,7.0,52.0,44378.0
10040,2015-08,1.0,0.0,11.0,8.0,7.0,52.0,44378.0
10040,2015-09,1.0,0.0,0.0,291.0,14.0,52.0,44378.0
10040,2015-10,41.0,0.0,73.0,113.0,8.0,52.0,44378.0
10040,2015-11,52.0,0.0,5.0,6.0,9.0,52.0,44378.0
10040,2015-12,27.0,0.0,2.0,25.0,8.0,52.0,44378.0
10040,2016-01,38.0,0.0,11.0,3.0,5.0,59.0,45033.0
10040,2016-02,52.0,0.0,21.0,9.0,7.0,59.0,45033.0
10040,2016-03,59.0,0.0,37.0,181.0,20.0,59.0,45033.0
10040,2016-04,53.0,0.0,16.0,18.0,11.0,59.0,45033.0
10040,2016-05,28.0,0.0,4.0,9.0,9.0,59.0,45033.0
10040,2016-06,16.0,0.0,5.0,8.0,5.0,59.0,45033.0
10040,2016-07,31.0,0.0,19.0,10.0,9.0,59.0,45033.0
10040,2016-08,24.0,0.0,5.0,9.0,14.0,59.0,45033.0
10040,2016-09,38.0,0.0,11.0,12.0,17.0,59.0,45033.0
10040,2016-10,23.0,0.0,20.0,291.0,3.0,59.0,45033.0
10040,2016-11,24.0,0.0,53.0,180.0,6.0,59.0,45033.0
10040,2016-12,120.0,0.0,55.0,8.0,7.0,59.0,45033.0
10040,2017-01,142.0,0.0,0.0,4.0,10.0,69.0,46003.0
10040,2017-02,78.0,0.0,27.0,13.0,3.0,69.0,46003.0
10040,2017-03,57.0,0.0,30.0,13.0,9.0,69.0,46003.0
10040,2017-04,75.0,0.0,12.0,1.0,7.0,69.0,46003.0
10040,2017-05,52.0,0.0,0.0,13.0,14.0,69.0,46003.0
10040,2017-06,60.0,0.0,23.0,50.0,5.0,69.0,46003.0
10040,2017-07,27.0,0.0,36.0,48.0,10.0,69.0,46003.0
10040,2017-08,54.0,0.0,6.0,345.0,5.0,69.0,46003.0
10040,2017-09,51.0,0.0,41.0,17.0,5.0,69.0,46003.0
10040,2017-10,61.0,0.0,39.0,2.0,10.0,69.0,46003.0
10040,2017-11,82.0,0.0,52.0,22.0,6.0,69.0,46003.0
10040,2017-12,60.0,0.0,24.0,9.0,9.0,69.0,46003.0
10040,2018-01,12.0,0.0,15.0,37.0,7.0,0.0,44571.0
10040,2018-02,34.0,0.0,47.0,61.0,4.0,0.0,44571.0
10040,2018-03,41.0,0.0,4.0,9.0,4.0,0.0,44571.0
10040,2018-04,40.0,0.0,9.0,11.0,9.0,0.0,44571.0
10040,2018-05,34.0,0.0,24.0,344.0,7.0,0.0,44571.0
10040,2018-06,33.0,0.0,94.0,12.0,9.0,0.0,44571.0
10040,2018-07,67.0,0.0,36.0,11.0,5.0,0.0,44571.0
10040,2018-08,97.0,0.0,16.0,10.0,5.0,0.0,44571.0
10040,2018-09,78.0,0.0,3.0,16.0,10.0,0.0,44571.0
10040,2018-10,125.0,0.0,1.0,8.0,6.0,0.0,44571.0
10040,2018-11,28.0,0.0,17.0,2.0,5.0,0.0,44571.0
10040,2018-12,65.0,0.0,1.0,9.0,6.0,0.0,44571.0
10041,2010-01,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10041,2011-02,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10041,2012-03,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10041,2013-02,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10041,2016-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10041,2017-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10041,2018-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10044,2013-10,0.0,0.0,0.0,1.0,1.0,9.0,12346.0
10044,2014-01,0.0,0.0,1.0,0.0,0.0,11.0,12050.0
10044,2014-04,0.0,0.0,1.0,0.0,0.0,11.0,12050.0
10044,2015-05,0.0,0.0,0.0,4.0,0.0,9.0,11783.0
10044,2015-07,0.0,0.0,2.0,0.0,0.0,9.0,11783.0
10044,2015-08,0.0,0.0,0.0,5.0,0.0,9.0,11783.0
10044,2015-09,2.0,0.0,3.0,2.0,1.0,9.0,11783.0
10044,2015-10,2.0,0.0,0.0,0.0,0.0,9.0,11783.0
10044,2016-06,0.0,0.0,0.0,2.0,0.0,8.0,11731.0
10044,2016-10,0.0,0.0,0.0,2.0,0.0,8.0,11731.0
10044,2016-11,0.0,0.0,1.0,0.0,0.0,8.0,11731.0
10044,2017-05,0.0,0.0,0.0,1.0,4.0,10.0,11945.0
10044,2017-10,0.0,0.0,0.0,1.0,0.0,10.0,11945.0
10044,2017-12,0.0,0.0,0.0,1.0,0.0,10.0,11945.0
10045,2010-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10045,2011-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10045,2012-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10045,2013-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10045,2016-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10045,2017-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10045,2018-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10055,2010-06,0.0,0.0,0.0,1.0,0.0,2.0,0.0
10055,2011-07,0.0,0.0,0.0,1.0,0.0,2.0,0.0
10055,2012-12,0.0,0.0,0.0,1.0,0.0,2.0,0.0
10065,2010-01,0.0,0.0,4.0,3.0,3.0,97.0,31951.0
10065,2010-02,0.0,0.0,1.0,3.0,5.0,97.0,31951.0
10065,2010-03,0.0,0.0,1.0,7.0,4.0,97.0,31951.0
10065,2010-04,0.0,0.0,2.0,10.0,8.0,97.0,31951.0
10065,2010-05,0.0,0.0,3.0,2.0,5.0,97.0,31951.0
10065,2010-06,0.0,0.0,0.0,6.0,3.0,97.0,31951.0
10065,2010-07,0.0,0.0,1.0,6.0,3.0,97.0,31951.0
10065,2010-08,0.0,0.0,2.0,2.0,4.0,97.0,31951.0
10065,2010-09,0.0,0.0,0.0,7.0,4.0,97.0,31951.0
10065,2010-10,1.0,0.0,5.0,983.0,2.0,97.0,31951.0
10065,2010-11,4.0,0.0,32.0,17.0,3.0,97.0,31951.0
10065,2010-12,6.0,0.0,8.0,1.0,2.0,97.0,31951.0
10065,2011-01,1.0,0.0,1.0,0.0,1.0,91.0,32193.0
10065,2011-03,1.0,0.0,3.0,7.0,5.0,91.0,32193.0
10065,2011-04,1.0,0.0,1.0,3.0,0.0,91.0,32193.0
10065,2011-05,1.0,0.0,3.0,8.0,2.0,91.0,32193.0
10065,2011-06,3.0,0.0,2.0,0.0,2.0,91.0,32193.0
10065,2011-07,0.0,0.0,1.0,9.0,3.0,91.0,32193.0
10065,2011-08,0.0,0.0,1.0,3.0,4.0,91.0,32193.0
10065,2011-09,0.0,0.0,0.0,5.0,3.0,91.0,32193.0
10065,2011-10,0.0,0.0,2.0,5.0,2.0,91.0,32193.0
10065,2011-11,1.0,0.0,1.0,941.0,3.0,91.0,32193.0
10065,2011-12,4.0,0.0,20.0,106.0,0.0,91.0,32193.0
10065,2012-01,13.0,0.0,0.0,3.0,3.0,100.0,32807.0
10065,2012-02,2.0,0.0,1.0,7.0,2.0,100.0,32807.0
10065,2012-03,3.0,0.0,0.0,6.0,4.0,100.0,32807.0
10065,2012-04,3.0,0.0,2.0,4.0,2.0,100.0,32807.0
10065,2012-05,2.0,0.0,1.0,3.0,2.0,100.0,32807.0
10065,2012-06,1.0,0.0,0.0,289.0,0.0,100.0,32807.0
10065,2012-07,0.0,0.0,17.0,757.0,1.0,100.0,32807.0
10065,2012-08,0.0,0.0,6.0,4.0,1.0,100.0,32807.0
10065,2012-09,0.0,0.0,1.0,11.0,2.0,100.0,32807.0
10065,2012-10,2.0,0.0,3.0,4.0,4.0,100.0,32807.0
10065,2012-11,3.0,0.0,0.0,0.0,0.0,100.0,32807.0
10065,2012-12,3.0,0.0,2.0,8.0,2.0,100.0,32807.0
10065,2013-01,4.0,0.0,1.0,7.0,0.0,115.0,32797.0
10065,2013-02,0.0,0.0,2.0,3.0,3.0,115.0,32797.0
10065,2013-03,0.0,0.0,1.0,5.0,13.0,115.0,32797.0
10065,2013-04,0.0,0.0,3.0,10.0,6.0,115.0,32797.0
10065,2013-05,1.0,0.0,4.0,5.0,0.0,115.0,32797.0
10065,2013-06,1.0,0.0,2.0,4.0,0.0,115.0,32797.0
10065,2013-07,0.0,0.0,2.0,4.0,1.0,115.0,32797.0
10065,2013-08,6.0,0.0,1.0,6.0,2.0,115.0,32797.0
10065,2013-09,0.0,0.0,1.0,3.0,1.0,115.0,32797.0
10065,2013-10,1.0,0.0,2.0,3.0,0.0,115.0,32797.0
10065,2013-11,0.0,0.0,0.0,3.0,2.0,115.0,32797.0
10065,2013-12,0.0,0.0,2.0,5.0,0.0,115.0,32797.0
10065,2014-01,0.0,0.0,1.0,2.0,1.0,113.0,31761.0
10065,2014-02,0.0,0.0,2.0,1.0,1.0,113.0,31761.0
10065,2014-03,1.0,0.0,0.0,2.0,1.0,113.0,31761.0
10065,2014-04,2.0,0.0,0.0,3.0,0.0,113.0,31761.0
10065,2014-05,0.0,0.0,2.0,2.0,1.0,113.0,31761.0
10065,2014-06,0.0,0.0,0.0,2.0,2.0,113.0,31761.0
10065,2014-07,0.0,0.0,2.0,3.0,1.0,113.0,31761.0
10065,2014-08,0.0,0.0,1.0,3.0,0.0,113.0,31761.0
10065,2014-09,0.0,0.0,2.0,2.0,2.0,113.0,31761.0
10065,2014-10,0.0,0.0,3.0,10.0,3.0,113.0,31761.0
10065,2014-11,0.0,0.0,3.0,4.0,1.0,113.0,31761.0
10065,2014-12,2.0,0.0,1.0,1.0,2.0,113.0,31761.0
10065,2015-01,2.0,0.0,2.0,5.0,1.0,118.0,30237.0
10065,2015-02,2.0,0.0,0.0,2.0,2.0,118.0,30237.0
10065,2015-03,0.0,0.0,1.0,2.0,1.0,118.0,30237.0
10065,2015-04,0.0,0.0,1.0,6.0,3.0,118.0,30237.0
10065,2015-05,1.0,0.0,1.0,2.0,4.0,118.0,30237.0
10065,2015-06,1.0,0.0,3.0,4.0,1.0,118.0,30237.0
10065,2015-07,3.0,0.0,0.0,2.0,1.0,118.0,30237.0
10065,2015-08,4.0,0.0,2.0,4.0,1.0,118.0,30237.0
10065,2015-09,0.0,0.0,2.0,25.0,5.0,118.0,30237.0
10065,2015-10,1.0,0.0,4.0,6.0,4.0,118.0,30237.0
10065,2015-11,3.0,0.0,1.0,8.0,0.0,118.0,30237.0
10065,2015-12,1.0,0.0,4.0,3.0,2.0,118.0,30237.0
10065,2016-01,0.0,0.0,6.0,10.0,4.0,123.0,30001.0
10065,2016-02,0.0,0.0,5.0,12.0,5.0,123.0,30001.0
10065,2016-03,0.0,0.0,4.0,5.0,3.0,123.0,30001.0
10065,2016-04,0.0,0.0,2.0,2.0,3.0,123.0,30001.0
10065,2016-05,0.0,0.0,0.0,506.0,3.0,123.0,30001.0
10065,2016-06,0.0,0.0,2.0,500.0,3.0,123.0,30001.0
10065,2016-07,7.0,0.0,22.0,52.0,8.0,123.0,30001.0
10065,2016-08,8.0,0.0,0.0,0.0,3.0,123.0,30001.0
10065,2016-09,6.0,0.0,1.0,9.0,8.0,123.0,30001.0
10065,2016-10,2.0,0.0,2.0,5.0,4.0,123.0,30001.0
10065,2016-11,0.0,0.0,2.0,6.0,6.0,123.0,30001.0
10065,2016-12,0.0,0.0,2.0,9.0,3.0,123.0,30001.0
10065,2017-01,0.0,0.0,1.0,6.0,3.0,133.0,29565.0
10065,2017-02,0.0,0.0,3.0,7.0,5.0,133.0,29565.0
10065,2017-03,0.0,0.0,2.0,233.0,2.0,133.0,29565.0
10065,2017-04,0.0,0.0,23.0,833.0,3.0,133.0,29565.0
10065,2017-05,49.0,0.0,21.0,0.0,6.0,133.0,29565.0
10065,2017-06,39.0,0.0,1.0,2.0,2.0,133.0,29565.0
10065,2017-07,7.0,0.0,0.0,2.0,5.0,133.0,29565.0
10065,2017-08,5.0,0.0,1.0,9.0,4.0,133.0,29565.0
10065,2017-09,5.0,0.0,9.0,787.0,6.0,133.0,29565.0
10065,2017-10,19.0,0.0,15.0,218.0,5.0,133.0,29565.0
10065,2017-11,30.0,0.0,10.0,0.0,2.0,133.0,29565.0
10065,2017-12,9.0,0.0,1.0,1.0,1.0,133.0,29565.0
10065,2018-01,4.0,0.0,0.0,6.0,4.0,0.0,28109.0
10065,2018-02,3.0,0.0,5.0,9.0,2.0,0.0,28109.0
10065,2018-03,3.0,0.0,1.0,58.0,1.0,0.0,28109.0
10065,2018-04,0.0,0.0,6.0,394.0,1.0,0.0,28109.0
10065,2018-05,4.0,0.0,15.0,600.0,5.0,0.0,28109.0
10065,2018-06,14.0,0.0,13.0,10.0,5.0,0.0,28109.0
10065,2018-07,23.0,0.0,0.0,2.0,4.0,0.0,28109.0
