zip_code,year_month,bait,clean_ups,compliance,initial,sighting,zip_year_month
10026,2015-06,12.0,0.0,14.0,38.0,26.0,10026 2015-06
10026,2015-07,12.0,0.0,12.0,31.0,18.0,10026 2015-07
10026,2015-08,0.0,0.0,5.0,34.0,14.0,10026 2015-08
10026,2015-09,3.0,0.0,8.0,21.0,14.0,10026 2015-09
10026,2015-10,6.0,0.0,13.0,354.0,19.0,10026 2015-10
10026,2015-11,10.0,0.0,23.0,249.0,11.0,10026 2015-11
10026,2015-12,8.0,0.0,0.0,413.0,14.0,10026 2015-12
10026,2016-01,1.0,0.0,46.0,93.0,24.0,10026 2016-01
10026,2016-02,1.0,0.0,8.0,18.0,25.0,10026 2016-02
10026,2016-03,10.0,0.0,8.0,17.0,20.0,10026 2016-03
10026,2016-04,9.0,0.0,11.0,23.0,38.0,10026 2016-04
10026,2016-05,12.0,0.0,9.0,12.0,34.0,10026 2016-05
10026,2016-06,18.0,0.0,20.0,24.0,10.0,10026 2016-06
10026,2016-07,14.0,0.0,2.0,13.0,19.0,10026 2016-07
10026,2016-08,20.0,0.0,10.0,24.0,23.0,10026 2016-08
10026,2016-09,16.0,0.0,11.0,314.0,24.0,10026 2016-09
10026,2016-10,6.0,0.0,23.0,749.0,19.0,10026 2016-10
10026,2016-11,19.0,0.0,29.0,6.0,16.0,10026 2016-11
10026,2016-12,12.0,0.0,8.0,11.0,15.0,10026 2016-12
10026,2017-01,10.0,0.0,2.0,5.0,15.0,10026 2017-01
10026,2017-02,19.0,0.0,11.0,167.0,24.0,10026 2017-02
10026,2017-03,36.0,0.0,75.0,19.0,23.0,10026 2017-03
10026,2017-04,73.0,0.0,11.0,35.0,26.0,10026 2017-04
10026,2017-05,103.0,0.0,23.0,538.0,24.0,10026 2017-05
10026,2017-06,28.0,0.0,63.0,497.0,28.0,10026 2017-06
10026,2017-07,49.0,0.0,21.0,11.0,42.0,10026 2017-07
10026,2017-08,86.0,0.0,8.0,15.0,35.0,10026 2017-08
10026,2017-09,76.0,0.0,7.0,16.0,14.0,10026 2017-09
10026,2017-10,22.0,0.0,6.0,35.0,29.0,10026 2017-10
10026,2017-11,15.0,0.0,11.0,28.0,17.0,10026 2017-11
10026,2017-12,12.0,0.0,11.0,10.0,10.0,10026 2017-12
10026,2018-01,14.0,0.0,6.0,12.0,10.0,10026 2018-01
10026,2018-02,15.0,0.0,10.0,16.0,14.0,10026 2018-02
10026,2018-03,16.0,0.0,17.0,687.0,11.0,10026 2018-03
10026,2018-04,20.0,0.0,45.0,343.0,17.0,10026 2018-04
10026,2018-05,48.0,0.0,14.0,5.0,22.0,10026 2018-05
10026,2018-06,70.0,0.0,4.0,57.0,29.0,10026 2018-06
10026,2018-07,16.0,0.0,2.0,17.0,17.0,10026 2018-07
10026,2018-08,21.0,0.0,13.0,26.0,20.0,10026 2018-08
10026,2018-09,30.0,0.0,8.0,17.0,14.0,10026 2018-09
10026,2018-10,55.0,0.0,8.0,38.0,14.0,10026 2018-10
10026,2018-11,9.0,0.0,9.0,10.0,8.0,10026 2018-11
10026,2018-12,10.0,0.0,3.0,42.0,11.0,10026 2018-12
10027,2010-01,3.0,0.0,23.0,2.0,9.0,10027 2010-01
10027,2010-02,1.0,2.0,1.0,16.0,6.0,10027 2010-02
10027,2010-03,1.0,0.0,7.0,1048.0,11.0,10027 2010-03
10027,2010-04,59.0,0.0,140.0,1269.0,14.0,10027 2010-04
10027,2010-05,75.0,0.0,20.0,28.0,12.0,10027 2010-05
10027,2010-06,45.0,0.0,4.0,23.0,8.0,10027 2010-06
10027,2010-07,23.0,0.0,10.0,23.0,14.0,10027 2010-07
10027,2010-08,27.0,0.0,14.0,21.0,20.0,10027 2010-08
10027,2010-09,14.0,0.0,9.0,14.0,11.0,10027 2010-09
10027,2010-10,20.0,0.0,8.0,12.0,12.0,10027 2010-10
10027,2010-11,2.0,2.0,7.0,22.0,11.0,10027 2010-11
10027,2010-12,5.0,1.0,17.0,12.0,2.0,10027 2010-12
10027,2011-01,12.0,0.0,7.0,6.0,5.0,10027 2011-01
10027,2011-02,1.0,0.0,4.0,11.0,6.0,10027 2011-02
10027,2011-03,15.0,0.0,6.0,28.0,12.0,10027 2011-03
10027,2011-04,11.0,0.0,2.0,1932.0,7.0,10027 2011-04
10027,2011-05,8.0,0.0,151.0,374.0,18.0,10027 2011-05
10027,2011-06,25.0,2.0,41.0,49.0,24.0,10027 2011-06
10027,2011-07,32.0,0.0,12.0,24.0,19.0,10027 2011-07
10027,2011-08,42.0,1.0,19.0,51.0,23.0,10027 2011-08
10027,2011-09,18.0,1.0,25.0,22.0,21.0,10027 2011-09
10027,2011-10,38.0,1.0,7.0,23.0,9.0,10027 2011-10
10027,2011-11,20.0,1.0,7.0,12.0,5.0,10027 2011-11
10027,2011-12,14.0,0.0,7.0,30.0,13.0,10027 2011-12
10027,2012-01,16.0,0.0,14.0,61.0,7.0,10027 2012-01
10027,2012-02,25.0,0.0,23.0,16.0,6.0,10027 2012-02
10027,2012-03,13.0,0.0,3.0,14.0,10.0,10027 2012-03
10027,2012-04,35.0,0.0,4.0,20.0,16.0,10027 2012-04
10027,2012-05,2.0,0.0,11.0,1637.0,36.0,10027 2012-05
10027,2012-06,5.0,0.0,91.0,537.0,16.0,10027 2012-06
10027,2012-07,0.0,3.0,62.0,6.0,12.0,10027 2012-07
10027,2012-08,22.0,1.0,10.0,27.0,24.0,10027 2012-08
10027,2012-09,26.0,0.0,16.0,15.0,11.0,10027 2012-09
10027,2012-10,23.0,0.0,18.0,25.0,27.0,10027 2012-10
10027,2012-11,20.0,0.0,3.0,12.0,15.0,10027 2012-11
10027,2012-12,17.0,0.0,15.0,30.0,15.0,10027 2012-12
10027,2013-01,46.0,0.0,8.0,97.0,8.0,10027 2013-01
10027,2013-02,11.0,0.0,7.0,46.0,13.0,10027 2013-02
10027,2013-03,18.0,0.0,53.0,29.0,26.0,10027 2013-03
10027,2013-04,30.0,0.0,18.0,37.0,26.0,10027 2013-04
10027,2013-05,22.0,0.0,12.0,24.0,29.0,10027 2013-05
10027,2013-06,10.0,0.0,15.0,34.0,20.0,10027 2013-06
10027,2013-07,36.0,0.0,17.0,215.0,16.0,10027 2013-07
10027,2013-08,20.0,1.0,24.0,320.0,10.0,10027 2013-08
10027,2013-09,33.0,0.0,5.0,1326.0,11.0,10027 2013-09
10027,2013-10,24.0,1.0,33.0,397.0,16.0,10027 2013-10
10027,2013-11,40.0,0.0,0.0,5.0,13.0,10027 2013-11
10027,2013-12,11.0,0.0,27.0,9.0,8.0,10027 2013-12
10027,2014-01,0.0,0.0,9.0,21.0,10.0,10027 2014-01
10027,2014-02,0.0,0.0,8.0,14.0,5.0,10027 2014-02
10027,2014-03,11.0,0.0,3.0,18.0,12.0,10027 2014-03
10027,2014-04,7.0,0.0,2.0,43.0,33.0,10027 2014-04
10027,2014-05,11.0,0.0,13.0,53.0,30.0,10027 2014-05
10027,2014-06,8.0,0.0,41.0,38.0,24.0,10027 2014-06
10027,2014-07,17.0,0.0,19.0,40.0,28.0,10027 2014-07
10027,2014-08,53.0,0.0,11.0,522.0,24.0,10027 2014-08
10027,2014-09,41.0,0.0,52.0,23.0,19.0,10027 2014-09
10027,2014-10,45.0,0.0,19.0,113.0,31.0,10027 2014-10
10027,2014-11,32.0,0.0,9.0,391.0,11.0,10027 2014-11
10027,2014-12,39.0,0.0,15.0,1631.0,7.0,10027 2014-12
10027,2015-01,16.0,0.0,22.0,47.0,10.0,10027 2015-01
10027,2015-02,1.0,0.0,8.0,6.0,12.0,10027 2015-02
10027,2015-03,38.0,0.0,33.0,14.0,17.0,10027 2015-03
10027,2015-04,44.0,0.0,10.0,19.0,15.0,10027 2015-04
10027,2015-05,11.0,0.0,4.0,10.0,14.0,10027 2015-05
10027,2015-06,8.0,0.0,12.0,16.0,9.0,10027 2015-06
10027,2015-07,9.0,0.0,14.0,545.0,21.0,10027 2015-07
10027,2015-08,1.0,0.0,21.0,21.0,14.0,10027 2015-08
10027,2015-09,12.0,0.0,3.0,22.0,16.0,10027 2015-09
10027,2015-10,13.0,0.0,13.0,54.0,36.0,10027 2015-10
10027,2015-11,9.0,0.0,14.0,548.0,23.0,10027 2015-11
10027,2015-12,16.0,0.0,10.0,1038.0,23.0,10027 2015-12
10027,2016-01,2.0,0.0,44.0,107.0,21.0,10027 2016-01
10027,2016-02,5.0,0.0,12.0,6.0,8.0,10027 2016-02
10027,2016-03,7.0,0.0,2.0,11.0,12.0,10027 2016-03
10027,2016-04,6.0,0.0,8.0,504.0,12.0,10027 2016-04
10027,2016-05,19.0,0.0,6.0,77.0,14.0,10027 2016-05
10027,2016-06,45.0,0.0,10.0,20.0,25.0,10027 2016-06
10027,2016-07,44.0,0.0,11.0,12.0,10.0,10027 2016-07
10027,2016-08,57.0,0.0,40.0,50.0,11.0,10027 2016-08
10027,2016-09,88.0,0.0,37.0,1492.0,15.0,10027 2016-09
10027,2016-10,72.0,0.0,67.0,270.0,25.0,10027 2016-10
10027,2016-11,131.0,0.0,11.0,9.0,11.0,10027 2016-11
10027,2016-12,90.0,0.0,6.0,11.0,11.0,10027 2016-12
10027,2017-01,61.0,0.0,18.0,21.0,8.0,10027 2017-01
10027,2017-02,54.0,0.0,6.0,8.0,6.0,10027 2017-02
10027,2017-03,30.0,0.0,36.0,388.0,11.0,10027 2017-03
10027,2017-04,55.0,0.0,32.0,319.0,7.0,10027 2017-04
10027,2017-05,99.0,0.0,12.0,552.0,25.0,10027 2017-05
10027,2017-06,35.0,0.0,98.0,1159.0,20.0,10027 2017-06
10027,2017-07,69.0,0.0,10.0,6.0,20.0,10027 2017-07
10027,2017-08,81.0,0.0,0.0,21.0,9.0,10027 2017-08
10027,2017-09,40.0,0.0,6.0,21.0,24.0,10027 2017-09
10027,2017-10,38.0,0.0,57.0,25.0,18.0,10027 2017-10
10027,2017-11,85.0,0.0,8.0,19.0,9.0,10027 2017-11
10027,2017-12,55.0,0.0,7.0,199.0,9.0,10027 2017-12
10027,2018-01,22.0,0.0,35.0,9.0,9.0,10027 2018-01
10027,2018-02,51.0,0.0,27.0,15.0,12.0,10027 2018-02
10027,2018-03,41.0,0.0,4.0,1288.0,3.0,10027 2018-03
10027,2018-04,22.0,0.0,48.0,747.0,20.0,10027 2018-04
10027,2018-05,50.0,0.0,5.0,9.0,14.0,10027 2018-05
10027,2018-06,33.0,1.0,97.0,84.0,17.0,10027 2018-06
10027,2018-07,74.0,0.0,7.0,15.0,23.0,10027 2018-07
10027,2018-08,129.0,0.0,7.0,29.0,25.0,10027 2018-08
10027,2018-09,41.0,0.0,9.0,78.0,24.0,10027 2018-09
10027,2018-10,77.0,0.0,71.0,335.0,26.0,10027 2018-10
10027,2018-11,44.0,0.0,33.0,278.0,21.0,10027 2018-11
10027,2018-12,80.0,0.0,9.0,91.0,18.0,10027 2018-12
10028,2010-01,0.0,0.0,12.0,8.0,2.0,10028 2010-01
10028,2010-02,1.0,0.0,6.0,7.0,0.0,10028 2010-02
10028,2010-03,2.0,0.0,8.0,4.0,2.0,10028 2010-03
10028,2010-04,1.0,0.0,4.0,6.0,4.0,10028 2010-04
10028,2010-05,1.0,0.0,3.0,5.0,2.0,10028 2010-05
10028,2010-06,2.0,0.0,1.0,6.0,1.0,10028 2010-06
10028,2010-07,0.0,0.0,2.0,8.0,3.0,10028 2010-07
10028,2010-08,0.0,0.0,4.0,9.0,2.0,10028 2010-08
10028,2010-09,1.0,0.0,0.0,9.0,7.0,10028 2010-09
10028,2010-10,0.0,0.0,6.0,246.0,5.0,10028 2010-10
10028,2010-11,3.0,0.0,0.0,890.0,1.0,10028 2010-11
10028,2010-12,7.0,0.0,110.0,53.0,1.0,10028 2010-12
10028,2011-01,9.0,0.0,10.0,3.0,5.0,10028 2011-01
10028,2011-02,10.0,0.0,0.0,0.0,5.0,10028 2011-02
10028,2011-03,29.0,0.0,5.0,35.0,1.0,10028 2011-03
10028,2011-04,13.0,0.0,3.0,5.0,1.0,10028 2011-04
10028,2011-05,9.0,0.0,0.0,8.0,7.0,10028 2011-05
10028,2011-06,0.0,0.0,7.0,4.0,2.0,10028 2011-06
10028,2011-07,1.0,0.0,1.0,7.0,1.0,10028 2011-07
10028,2011-08,1.0,0.0,4.0,3.0,4.0,10028 2011-08
10028,2011-09,1.0,0.0,0.0,8.0,1.0,10028 2011-09
10028,2011-10,3.0,0.0,5.0,4.0,3.0,10028 2011-10
10028,2011-11,0.0,0.0,4.0,1093.0,4.0,10028 2011-11
10028,2011-12,1.0,0.0,45.0,106.0,2.0,10028 2011-12
10028,2012-01,6.0,0.0,2.0,6.0,3.0,10028 2012-01
10028,2012-02,11.0,0.0,3.0,7.0,3.0,10028 2012-02
10028,2012-03,6.0,0.0,3.0,39.0,6.0,10028 2012-03
10028,2012-04,1.0,0.0,5.0,7.0,7.0,10028 2012-04
10028,2012-05,1.0,0.0,5.0,9.0,7.0,10028 2012-05
10028,2012-06,2.0,0.0,4.0,67.0,6.0,10028 2012-06
10028,2012-07,1.0,0.0,0.0,1029.0,5.0,10028 2012-07
10028,2012-08,10.0,0.0,12.0,105.0,11.0,10028 2012-08
10028,2012-09,8.0,0.0,2.0,9.0,3.0,10028 2012-09
10028,2012-10,2.0,0.0,4.0,2.0,3.0,10028 2012-10
10028,2012-11,6.0,0.0,0.0,1.0,5.0,10028 2012-11
10028,2012-12,9.0,0.0,1.0,8.0,7.0,10028 2012-12
10028,2013-01,5.0,0.0,2.0,19.0,1.0,10028 2013-01
10028,2013-02,3.0,0.0,2.0,3.0,3.0,10028 2013-02
10028,2013-03,2.0,0.0,5.0,16.0,8.0,10028 2013-03
10028,2013-04,6.0,0.0,15.0,17.0,7.0,10028 2013-04
10028,2013-05,4.0,0.0,7.0,1.0,3.0,10028 2013-05
10028,2013-06,4.0,0.0,6.0,3.0,3.0,10028 2013-06
10028,2013-07,6.0,0.0,4.0,19.0,7.0,10028 2013-07
10028,2013-08,24.0,0.0,9.0,11.0,4.0,10028 2013-08
10028,2013-09,1.0,0.0,2.0,6.0,2.0,10028 2013-09
10028,2013-10,11.0,0.0,1.0,1.0,3.0,10028 2013-10
10028,2013-11,3.0,0.0,3.0,3.0,3.0,10028 2013-11
10028,2013-12,0.0,0.0,1.0,6.0,1.0,10028 2013-12
10028,2014-01,0.0,0.0,6.0,9.0,5.0,10028 2014-01
10028,2014-02,0.0,0.0,4.0,2.0,4.0,10028 2014-02
10028,2014-03,5.0,0.0,3.0,5.0,8.0,10028 2014-03
10028,2014-04,7.0,0.0,4.0,25.0,4.0,10028 2014-04
10028,2014-05,7.0,0.0,8.0,6.0,7.0,10028 2014-05
10028,2014-06,11.0,0.0,1.0,20.0,6.0,10028 2014-06
10028,2014-07,7.0,0.0,11.0,9.0,7.0,10028 2014-07
10028,2014-08,9.0,0.0,12.0,8.0,1.0,10028 2014-08
10028,2014-09,4.0,0.0,1.0,10.0,4.0,10028 2014-09
10028,2014-10,1.0,0.0,5.0,3.0,7.0,10028 2014-10
10028,2014-11,0.0,0.0,1.0,11.0,6.0,10028 2014-11
10028,2014-12,6.0,0.0,3.0,9.0,5.0,10028 2014-12
10028,2015-01,12.0,0.0,3.0,7.0,9.0,10028 2015-01
10028,2015-02,6.0,0.0,2.0,7.0,9.0,10028 2015-02
10028,2015-03,4.0,0.0,11.0,23.0,16.0,10028 2015-03
10028,2015-04,15.0,0.0,5.0,19.0,25.0,10028 2015-04
10028,2015-05,22.0,0.0,0.0,13.0,14.0,10028 2015-05
10028,2015-06,4.0,0.0,10.0,14.0,7.0,10028 2015-06
10028,2015-07,4.0,0.0,9.0,7.0,4.0,10028 2015-07
10028,2015-08,8.0,0.0,5.0,11.0,9.0,10028 2015-08
10028,2015-09,5.0,0.0,1.0,21.0,9.0,10028 2015-09
10028,2015-10,14.0,0.0,5.0,19.0,7.0,10028 2015-10
10028,2015-11,5.0,0.0,2.0,18.0,7.0,10028 2015-11
10028,2015-12,0.0,0.0,10.0,10.0,6.0,10028 2015-12
10028,2016-01,1.0,0.0,6.0,7.0,5.0,10028 2016-01
10028,2016-02,0.0,0.0,3.0,9.0,12.0,10028 2016-02
10028,2016-03,1.0,0.0,9.0,14.0,22.0,10028 2016-03
10028,2016-04,2.0,0.0,8.0,10.0,22.0,10028 2016-04
10028,2016-05,0.0,0.0,5.0,15.0,17.0,10028 2016-05
10028,2016-06,0.0,0.0,9.0,9.0,27.0,10028 2016-06
10028,2016-07,17.0,0.0,9.0,211.0,21.0,10028 2016-07
10028,2016-08,23.0,0.0,10.0,18.0,19.0,10028 2016-08
10028,2016-09,12.0,0.0,10.0,156.0,14.0,10028 2016-09
10028,2016-10,26.0,0.0,1.0,871.0,8.0,10028 2016-10
10028,2016-11,20.0,0.0,0.0,11.0,12.0,10028 2016-11
10028,2016-12,40.0,0.0,51.0,2.0,1.0,10028 2016-12
10028,2017-01,38.0,0.0,8.0,15.0,15.0,10028 2017-01
10028,2017-02,41.0,0.0,4.0,12.0,7.0,10028 2017-02
10028,2017-03,42.0,0.0,59.0,61.0,3.0,10028 2017-03
10028,2017-04,88.0,0.0,30.0,552.0,9.0,10028 2017-04
10028,2017-05,182.0,0.0,28.0,160.0,5.0,10028 2017-05
10028,2017-06,98.0,0.0,23.0,14.0,7.0,10028 2017-06
10028,2017-07,59.0,0.0,22.0,7.0,7.0,10028 2017-07
10028,2017-08,41.0,0.0,26.0,19.0,18.0,10028 2017-08
10028,2017-09,76.0,0.0,6.0,291.0,13.0,10028 2017-09
10028,2017-10,86.0,0.0,14.0,832.0,18.0,10028 2017-10
10028,2017-11,39.0,0.0,71.0,114.0,8.0,10028 2017-11
10028,2017-12,71.0,0.0,70.0,11.0,6.0,10028 2017-12
10028,2018-01,93.0,0.0,21.0,9.0,4.0,10028 2018-01
10028,2018-02,68.0,0.0,26.0,12.0,8.0,10028 2018-02
10028,2018-03,60.0,0.0,7.0,11.0,7.0,10028 2018-03
10028,2018-04,80.0,0.0,12.0,370.0,5.0,10028 2018-04
10028,2018-05,87.0,0.0,31.0,344.0,7.0,10028 2018-05
10028,2018-06,83.0,0.0,10.0,523.0,16.0,10028 2018-06
10028,2018-07,69.0,0.0,15.0,11.0,7.0,10028 2018-07
10028,2018-08,119.0,0.0,90.0,19.0,15.0,10028 2018-08
10028,2018-09,51.0,0.0,13.0,8.0,6.0,10028 2018-09
10028,2018-10,54.0,0.0,4.0,13.0,14.0,10028 2018-10
10028,2018-11,53.0,0.0,7.0,5.0,9.0,10028 2018-11
10028,2018-12,35.0,0.0,5.0,563.0,6.0,10028 2018-12
10029,2010-01,7.0,0.0,36.0,16.0,9.0,10029 2010-01
10029,2010-02,4.0,0.0,9.0,5.0,7.0,10029 2010-02
10029,2010-03,5.0,0.0,0.0,14.0,10.0,10029 2010-03
10029,2010-04,3.0,0.0,21.0,1047.0,7.0,10029 2010-04
10029,2010-05,30.0,0.0,185.0,560.0,6.0,10029 2010-05
10029,2010-06,72.0,0.0,4.0,16.0,10.0,10029 2010-06
10029,2010-07,20.0,0.0,2.0,13.0,9.0,10029 2010-07
10029,2010-08,39.0,0.0,6.0,5.0,10.0,10029 2010-08
10029,2010-09,13.0,0.0,20.0,24.0,7.0,10029 2010-09
10029,2010-10,6.0,0.0,6.0,11.0,6.0,10029 2010-10
10029,2010-11,8.0,0.0,9.0,13.0,12.0,10029 2010-11
10029,2010-12,5.0,0.0,8.0,10.0,2.0,10029 2010-12
10029,2011-01,0.0,0.0,8.0,2.0,3.0,10029 2011-01
10029,2011-02,0.0,0.0,2.0,6.0,2.0,10029 2011-02
10029,2011-03,4.0,0.0,1.0,3.0,7.0,10029 2011-03
10029,2011-04,2.0,1.0,11.0,21.0,3.0,10029 2011-04
10029,2011-05,2.0,0.0,19.0,1610.0,4.0,10029 2011-05
10029,2011-06,42.0,2.0,136.0,18.0,10.0,10029 2011-06
10029,2011-07,74.0,1.0,10.0,2.0,8.0,10029 2011-07
10029,2011-08,21.0,0.0,7.0,13.0,5.0,10029 2011-08
10029,2011-09,9.0,2.0,0.0,13.0,8.0,10029 2011-09
10029,2011-10,6.0,0.0,8.0,4.0,8.0,10029 2011-10
10029,2011-11,3.0,0.0,5.0,13.0,4.0,10029 2011-11
10029,2011-12,0.0,0.0,0.0,4.0,3.0,10029 2011-12
10029,2012-01,2.0,0.0,7.0,16.0,16.0,10029 2012-01
10029,2012-02,0.0,0.0,8.0,51.0,1.0,10029 2012-02
10029,2012-03,2.0,0.0,3.0,12.0,3.0,10029 2012-03
10029,2012-04,4.0,0.0,0.0,81.0,8.0,10029 2012-04
10029,2012-05,2.0,0.0,69.0,1507.0,4.0,10029 2012-05
10029,2012-06,16.0,0.0,41.0,7.0,8.0,10029 2012-06
10029,2012-07,43.0,0.0,47.0,5.0,6.0,10029 2012-07
10029,2012-08,30.0,0.0,30.0,13.0,7.0,10029 2012-08
10029,2012-09,8.0,0.0,2.0,8.0,5.0,10029 2012-09
10029,2012-10,12.0,0.0,2.0,10.0,7.0,10029 2012-10
10029,2012-11,2.0,0.0,1.0,0.0,1.0,10029 2012-11
10029,2012-12,0.0,0.0,9.0,12.0,6.0,10029 2012-12
10029,2013-01,0.0,0.0,1.0,28.0,7.0,10029 2013-01
10029,2013-02,0.0,0.0,5.0,29.0,6.0,10029 2013-02
10029,2013-03,3.0,0.0,16.0,22.0,5.0,10029 2013-03
10029,2013-04,5.0,0.0,10.0,23.0,18.0,10029 2013-04
10029,2013-05,2.0,0.0,24.0,32.0,27.0,10029 2013-05
10029,2013-06,4.0,0.0,9.0,16.0,14.0,10029 2013-06
10029,2013-07,17.0,0.0,2.0,21.0,13.0,10029 2013-07
10029,2013-08,8.0,0.0,15.0,18.0,11.0,10029 2013-08
10029,2013-09,15.0,0.0,3.0,20.0,10.0,10029 2013-09
10029,2013-10,25.0,0.0,9.0,321.0,4.0,10029 2013-10
10029,2013-11,29.0,0.0,7.0,1002.0,4.0,10029 2013-11
10029,2013-12,14.0,0.0,46.0,258.0,7.0,10029 2013-12
10029,2014-01,8.0,0.0,19.0,1.0,8.0,10029 2014-01
10029,2014-02,8.0,0.0,10.0,2.0,7.0,10029 2014-02
10029,2014-03,15.0,0.0,1.0,15.0,6.0,10029 2014-03
10029,2014-04,5.0,0.0,10.0,18.0,10.0,10029 2014-04
10029,2014-05,10.0,0.0,4.0,16.0,15.0,10029 2014-05
10029,2014-06,10.0,0.0,10.0,16.0,14.0,10029 2014-06
10029,2014-07,3.0,1.0,6.0,19.0,11.0,10029 2014-07
10029,2014-08,13.0,0.0,5.0,11.0,17.0,10029 2014-08
10029,2014-09,11.0,0.0,9.0,35.0,17.0,10029 2014-09
10029,2014-10,2.0,0.0,15.0,23.0,23.0,10029 2014-10
10029,2014-11,4.0,0.0,8.0,6.0,7.0,10029 2014-11
10029,2014-12,42.0,0.0,12.0,10.0,11.0,10029 2014-12
10029,2015-01,44.0,0.0,3.0,633.0,15.0,10029 2015-01
10029,2015-02,54.0,0.0,13.0,790.0,12.0,10029 2015-02
10029,2015-03,138.0,0.0,100.0,211.0,11.0,10029 2015-03
10029,2015-04,143.0,1.0,37.0,9.0,8.0,10029 2015-04
10029,2015-05,86.0,0.0,8.0,16.0,25.0,10029 2015-05
10029,2015-06,35.0,0.0,10.0,30.0,23.0,10029 2015-06
10029,2015-07,26.0,0.0,29.0,36.0,14.0,10029 2015-07
10029,2015-08,23.0,0.0,3.0,13.0,13.0,10029 2015-08
10029,2015-09,29.0,0.0,12.0,29.0,19.0,10029 2015-09
10029,2015-10,35.0,0.0,28.0,42.0,18.0,10029 2015-10
10029,2015-11,17.0,0.0,13.0,20.0,16.0,10029 2015-11
10029,2015-12,3.0,0.0,16.0,1062.0,27.0,10029 2015-12
10029,2016-01,33.0,0.0,19.0,234.0,16.0,10029 2016-01
10029,2016-02,26.0,0.0,199.0,310.0,18.0,10029 2016-02
10029,2016-03,38.0,0.0,9.0,12.0,23.0,10029 2016-03
10029,2016-04,139.0,0.0,7.0,29.0,19.0,10029 2016-04
10029,2016-05,52.0,0.0,28.0,12.0,25.0,10029 2016-05
10029,2016-06,64.0,0.0,14.0,27.0,20.0,10029 2016-06
10029,2016-07,69.0,0.0,19.0,17.0,21.0,10029 2016-07
10029,2016-08,51.0,0.0,13.0,773.0,26.0,10029 2016-08
10029,2016-09,27.0,0.0,44.0,881.0,14.0,10029 2016-09
10029,2016-10,49.0,0.0,33.0,12.0,18.0,10029 2016-10
10029,2016-11,53.0,0.0,81.0,8.0,7.0,10029 2016-11
10029,2016-12,118.0,0.0,12.0,27.0,18.0,10029 2016-12
10029,2017-01,52.0,0.0,9.0,11.0,13.0,10029 2017-01
10029,2017-02,33.0,0.0,24.0,6.0,14.0,10029 2017-02
10029,2017-03,48.0,0.0,14.0,28.0,17.0,10029 2017-03
10029,2017-04,55.0,0.0,8.0,218.0,15.0,10029 2017-04
10029,2017-05,77.0,0.0,54.0,1362.0,15.0,10029 2017-05
10029,2017-06,63.0,0.0,182.0,68.0,14.0,10029 2017-06
10029,2017-07,150.0,0.0,20.0,7.0,38.0,10029 2017-07
10029,2017-08,88.0,0.0,31.0,17.0,18.0,10029 2017-08
10029,2017-09,53.0,0.0,4.0,22.0,14.0,10029 2017-09
10029,2017-10,76.0,0.0,24.0,29.0,17.0,10029 2017-10
10029,2017-11,31.0,0.0,9.0,15.0,11.0,10029 2017-11
10029,2017-12,26.0,0.0,10.0,14.0,7.0,10029 2017-12
10029,2018-01,11.0,0.0,24.0,12.0,16.0,10029 2018-01
10029,2018-02,16.0,0.0,16.0,845.0,14.0,10029 2018-02
10029,2018-03,34.0,0.0,42.0,786.0,12.0,10029 2018-03
10029,2018-04,18.0,0.0,129.0,6.0,26.0,10029 2018-04
10029,2018-05,47.0,0.0,65.0,15.0,25.0,10029 2018-05
10029,2018-06,35.0,0.0,3.0,197.0,22.0,10029 2018-06
10029,2018-07,50.0,0.0,42.0,18.0,12.0,10029 2018-07
10029,2018-08,137.0,0.0,13.0,28.0,19.0,10029 2018-08
10029,2018-09,58.0,0.0,14.0,110.0,21.0,10029 2018-09
10029,2018-10,106.0,0.0,51.0,31.0,27.0,10029 2018-10
10029,2018-11,52.0,0.0,15.0,1113.0,12.0,10029 2018-11
10029,2018-12,101.0,0.0,132.0,487.0,12.0,10029 2018-12
10030,2010-01,3.0,1.0,9.0,1.0,3.0,10030 2010-01
10030,2010-02,0.0,1.0,0.0,7.0,6.0,10030 2010-02
10030,2010-03,0.0,0.0,7.0,686.0,3.0,10030 2010-03
10030,2010-04,9.0,0.0,66.0,411.0,6.0,10030 2010-04
10030,2010-05,42.0,0.0,6.0,40.0,8.0,10030 2010-05
10030,2010-06,22.0,0.0,6.0,18.0,7.0,10030 2010-06
10030,2010-07,5.0,0.0,7.0,15.0,5.0,10030 2010-07
10030,2010-08,6.0,3.0,5.0,8.0,11.0,10030 2010-08
10030,2010-09,1.0,0.0,11.0,10.0,7.0,10030 2010-09
10030,2010-10,5.0,0.0,2.0,10.0,9.0,10030 2010-10
10030,2010-11,0.0,2.0,4.0,7.0,5.0,10030 2010-11
10030,2010-12,2.0,0.0,3.0,6.0,2.0,10030 2010-12
10030,2011-01,2.0,0.0,4.0,4.0,4.0,10030 2011-01
10030,2011-02,2.0,1.0,0.0,12.0,8.0,10030 2011-02
10030,2011-03,5.0,0.0,6.0,83.0,8.0,10030 2011-03
10030,2011-04,12.0,0.0,16.0,906.0,5.0,10030 2011-04
10030,2011-05,7.0,0.0,71.0,36.0,3.0,10030 2011-05
10030,2011-06,10.0,1.0,15.0,93.0,7.0,10030 2011-06
10030,2011-07,9.0,0.0,5.0,11.0,6.0,10030 2011-07
10030,2011-08,5.0,0.0,6.0,12.0,8.0,10030 2011-08
